time,steer,l_steer,e,theta,speed,a,de,dtheta,X
13.030000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.050000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.070000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.090000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.110000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.130000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.150000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.170000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.190000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.210000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.230000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.250000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.270000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.290000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.310000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.330000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.350000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.370000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.390000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.410000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.430000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.450000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.470000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.490000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.510000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.530000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.550000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.570000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.590000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.610000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.630000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.650000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.670000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.690000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.710000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.730000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.750000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.770000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.790000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.810000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.830000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.850000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.870000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.890000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.910000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.930000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.950000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
13.970000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
13.990000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.010000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.030000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.050000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.070000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.090000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.110000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.130000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.150000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.170000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.190000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.210000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.230000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.250000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.270000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.290000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.310000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.330000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.350000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.370000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.390000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.410000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.430000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.450000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.470000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.490000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.510000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.530000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.550000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.570000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.590000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.610000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.630000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.650000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.670000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.690000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.710000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.730000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.750000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.770000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.790000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.810000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.830000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.850000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.870000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.890000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.910000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.930000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.950000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
14.970000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
14.990000,-0.000000,-0.000000,-0.002686,-0.000336,14.272695,-0.000000,0.000000,0.000000,
15.010000,-0.000000,-0.000000,-0.002686,-0.000336,14.263233,-0.000000,0.000000,0.000000,
